row_no,FIPS,date,rainfall
103830,26041,2012-07-01,83.4
103831,26041,2012-08-01,30.520000000000003
103832,26041,2012-09-01,77.35
103833,26041,2012-10-01,110.86
103834,26041,2012-11-01,38.833333333333336
103835,26041,2012-12-01,45.3
103836,26041,2013-01-01,45.06666666666666
103837,26041,2013-02-01,62.76666666666667
103838,26041,2013-03-01,47.68
103839,26041,2013-04-01,76.26
103840,26041,2013-05-01,51.575
103841,26041,2013-06-01,67.25
103842,26041,2013-07-01,138.34
103843,26041,2013-08-01,63.36
103844,26041,2013-09-01,66.06
103845,26041,2013-10-01,85.075
103846,26041,2013-11-01,113.74
103847,26041,2013-12-01,47.56
103848,26041,2014-01-01,48.925
103849,26041,2014-02-01,35.5
103850,26041,2014-03-01,53.17999999999999
103851,26041,2014-04-01,89.875
103852,26041,2014-05-01,65.475
103853,26041,2014-06-01,116.475
103854,26041,2014-07-01,62.775000000000006
103855,26041,2014-08-01,125.625
103856,26041,2014-09-01,113.15
103857,26041,2014-10-01,122.875
103858,26041,2014-11-01,92.96666666666664
103859,26041,2014-12-01,63.43333333333334
103860,26041,2015-01-01,25.2
103861,26041,2015-02-01,19.33333333333333
103862,26041,2015-03-01,28.35
103863,26041,2015-04-01,51.5
103864,26041,2015-05-01,114.025
103865,26041,2015-06-01,83.025
103866,26041,2015-07-01,52.275
103867,26041,2015-08-01,86.65
103868,26041,2015-09-01,109.2
103869,26041,2015-10-01,65.4
103870,26041,2015-11-01,88.875
103871,26041,2015-12-01,126.225
103872,26041,2016-01-01,36.55
103873,26041,2016-02-01,27.525
103874,26041,2016-03-01,61.225
103875,26041,2016-04-01,72.675
103876,26041,2016-05-01,71.85
103877,26041,2016-06-01,81.925
103878,26041,2016-07-01,96.5
103879,26041,2016-08-01,108.4
103880,26041,2016-09-01,114.225
103881,26041,2016-10-01,99.3
103882,26041,2016-11-01,57.4
103883,26041,2016-12-01,56.825
103884,26041,2017-01-01,35.65
103885,26041,2017-02-01,29.4
103886,26041,2017-03-01,45.04
103887,26041,2017-04-01,93.62
103888,26041,2017-05-01,96.88
103889,26041,2017-06-01,201.54
103890,26041,2017-07-01,87.82000000000001
103891,26041,2017-08-01,129.6
103892,26041,2017-09-01,50.475
103893,26041,2017-10-01,89.06666666666666
103894,26041,2017-11-01,48.23333333333333
103895,26041,2017-12-01,60.11666666666667
103896,26041,2018-01-01,37.95
103897,26041,2018-02-01,36.78333333333333
103898,26041,2018-03-01,16.5
103899,26041,2018-04-01,37.46666666666667
103900,26041,2018-05-01,80.16
103901,26041,2018-06-01,93.36
103902,26041,2018-07-01,94.44
103903,26041,2018-08-01,85.2
103904,26041,2018-09-01,60.94
103905,26041,2018-10-01,150.16
103906,26041,2018-11-01,61.92
103907,26041,2018-12-01,36.56
103908,26041,2019-01-01,52.2
103909,26041,2019-02-01,72.075
103910,26041,2019-03-01,37.36666666666667
103911,26041,2019-04-01,85.175
103912,26041,2019-05-01,151.775
103913,26041,2019-06-01,53.82000000000001
103914,26041,2019-07-01,60.05
103915,26041,2019-08-01,76.22
103916,26041,2019-09-01,186.525
103917,26041,2019-10-01,126.225
103918,26041,2019-11-01,52.85
103919,26041,2019-12-01,92.4
103920,26041,2020-01-01,47.31428571428571
103921,26041,2020-02-01,14.44285714285714
103922,26041,2020-03-01,92.22857142857144
103923,26041,2020-04-01,60.9
103924,26041,2020-05-01,43.385714285714286
103925,26041,2020-06-01,109.25
103926,26041,2020-07-01,154.44285714285712
103927,26041,2020-08-01,79.95714285714287
103928,26041,2020-09-01,81.8
103929,26041,2020-10-01,79.65714285714286
103930,26041,2020-11-01,81.85000000000001
103931,26041,2020-12-01,16.45
103932,26041,2021-01-01,14.566666666666668
103933,26041,2021-02-01,30.685714285714287
103934,26041,2021-03-01,50.91666666666666
103935,26041,2021-04-01,86.86666666666667
103936,26041,2021-05-01,32.71666666666666
103937,26041,2021-06-01,80.76666666666667
103938,26041,2021-07-01,113.94
103939,26041,2021-08-01,52.17999999999999
103940,26041,2021-09-01,65.14
103941,26041,2021-10-01,34.583333333333336
103942,26041,2021-11-01,27.8
103943,26041,2021-12-01,71.95
103944,26041,2022-01-01,13.583333333333334
103945,26041,2022-02-01,19.55
103946,26041,2022-03-01,70.85000000000001
103947,26041,2022-04-01,92.92
103948,26041,2022-05-01,99.26
103949,26041,2022-06-01,67.01666666666667
103950,26041,2022-07-01,34.733333333333334
103951,26041,2022-08-01,93.93333333333334
103952,26041,2022-09-01,32.02
103953,26041,2022-10-01,52.55
103954,26041,2022-11-01,89.225
103955,26041,2022-12-01,28.8
103956,26041,2023-01-01,41.12
103957,26041,2023-02-01,33.95
103958,26041,2023-03-01,40.18333333333333
103959,26041,2023-04-01,94.98333333333332
103960,26041,2023-05-01,53.2
103961,26041,2023-06-01,38.16666666666666
103962,26041,2023-07-01,101.28333333333336
103963,26041,2023-08-01,76.63333333333334
103964,26041,2023-09-01,31.55
103965,26041,2023-10-01,59.98333333333333
103966,26041,2023-11-01,38.11666666666667
103967,26041,2023-12-01,29.68
103968,26043,2000-01-01,36.95
103969,26043,2000-02-01,35.2
103970,26043,2000-03-01,47.9
103971,26043,2000-04-01,59.45
103972,26043,2000-05-01,48.55
103973,26043,2000-06-01,114.6
103974,26043,2000-07-01,134.15
103975,26043,2000-08-01,102.5
103976,26043,2000-09-01,104.4
103977,26043,2000-10-01,21.15
103978,26043,2000-11-01,50.95
103979,26043,2000-12-01,21.8
103980,26043,2001-01-01,27.1
103981,26043,2001-02-01,31.5
103982,26043,2001-03-01,13.8
103983,26043,2001-04-01,53.75
103984,26043,2001-05-01,60.85
103985,26043,2001-06-01,84.1
103986,26043,2001-07-01,40.15
103987,26043,2001-08-01,31.9
103988,26043,2001-09-01,87.75
103989,26043,2001-10-01,58.05
103990,26043,2001-11-01,54.65
103991,26043,2001-12-01,27.9
103992,26043,2002-01-01,6.2
103993,26043,2002-02-01,36.8
103994,26043,2002-03-01,66.9
103995,26043,2002-04-01,134.35000000000002
103996,26043,2002-05-01,100.4
103997,26043,2002-06-01,85.30000000000001
103998,26043,2002-07-01,98.1
103999,26043,2002-08-01,92.05
104000,26043,2002-09-01,83.85
104001,26043,2002-10-01,137.9
104002,26043,2002-11-01,10.35
104003,26043,2002-12-01,12.5
104004,26043,2003-01-01,7.4
104005,26043,2003-02-01,34.15
104006,26043,2003-03-01,46.650000000000006
104007,26043,2003-04-01,66.2
104008,26043,2003-05-01,54.6
104009,26043,2003-06-01,55.35
104010,26043,2003-07-01,26.35
104011,26043,2003-08-01,122.3
104012,26043,2003-09-01,83.3
104013,26043,2003-10-01,20.35
104014,26043,2003-11-01,33.45
104015,26043,2003-12-01,25.05
104016,26043,2004-01-01,14.85
104017,26043,2004-02-01,30.05
104018,26043,2004-03-01,71.25
104019,26043,2004-04-01,38.85
104020,26043,2004-05-01,122.4
104021,26043,2004-06-01,78.69999999999999
104022,26043,2004-07-01,73.75
104023,26043,2004-08-01,94.1
104024,26043,2004-09-01,39.75
104025,26043,2004-10-01,102.45
104026,26043,2004-11-01,27.15
104027,26043,2004-12-01,30.5
104028,26043,2005-01-01,19.15
104029,26043,2005-02-01,15.65
104030,26043,2005-03-01,11.15
104031,26043,2005-04-01,30.75
104032,26043,2005-05-01,43.85
104033,26043,2005-06-01,66.85
104034,26043,2005-07-01,84.7
104035,26043,2005-08-01,63.25
104036,26043,2005-09-01,72.3
104037,26043,2005-10-01,123.7
104038,26043,2005-11-01,63.15
104039,26043,2005-12-01,20.75
104040,26043,2006-01-01,31.95
104041,26043,2006-02-01,23.85
104042,26043,2006-03-01,30.25
104043,26043,2006-04-01,24.200000000000003
104044,26043,2006-05-01,134.15
104045,26043,2006-06-01,39.6
104046,26043,2006-07-01,62.35
104047,26043,2006-08-01,125.25
104048,26043,2006-09-01,74.0
104049,26043,2006-10-01,44.05
104050,26043,2006-11-01,40.05
104051,26043,2006-12-01,50.150000000000006
104052,26043,2007-01-01,12.9
104053,26043,2007-02-01,12.2
104054,26043,2007-03-01,38.75
104055,26043,2007-04-01,23.55
104056,26043,2007-05-01,19.25
104057,26043,2007-06-01,55.55
104058,26043,2007-07-01,51.35
104059,26043,2007-08-01,38.0
104060,26043,2007-09-01,64.25
104061,26043,2007-10-01,124.85
104062,26043,2007-11-01,8.0
104063,26043,2007-12-01,40.5
104064,26043,2008-01-01,23.450000000000003
104065,26043,2008-02-01,18.25
104066,26043,2008-03-01,19.4
104067,26043,2008-04-01,86.75
104068,26043,2008-05-01,64.25
104069,26043,2008-06-01,72.3
104070,26043,2008-07-01,26.3
104071,26043,2008-08-01,17.7
104072,26043,2008-09-01,49.7
104073,26043,2008-10-01,21.05
104074,26043,2008-11-01,21.9
104075,26043,2008-12-01,30.5
104076,26043,2009-01-01,9.75
104077,26043,2009-02-01,19.4
104078,26043,2009-03-01,10.55
104079,26043,2009-04-01,81.2
104080,26043,2009-05-01,73.8
104081,26043,2009-06-01,48.6
104082,26043,2009-07-01,40.4
104083,26043,2009-08-01,95.63333333333333
104084,26043,2009-09-01,33.35
104085,26043,2009-10-01,111.63333333333333
104086,26043,2009-11-01,13.95
104087,26043,2009-12-01,39.9
104088,26043,2010-01-01,17.5
104089,26043,2010-02-01,7.333333333333333
104090,26043,2010-03-01,12.8
104091,26043,2010-04-01,9.1
104092,26043,2010-05-01,32.46666666666667
104093,26043,2010-06-01,204.3333333333333
104094,26043,2010-07-01,155.4333333333333
104095,26043,2010-08-01,79.6
104096,26043,2010-09-01,203.45
104097,26043,2010-10-01,78.6
104098,26043,2010-11-01,48.05
104099,26043,2010-12-01,20.95
104100,26043,2011-01-01,8.25
104101,26043,2011-02-01,1.8
104102,26043,2011-03-01,22.4
104103,26043,2011-04-01,64.5
104104,26043,2011-05-01,90.6
104105,26043,2011-06-01,75.55
104106,26043,2011-07-01,41.5
104107,26043,2011-08-01,41.25
104108,26043,2011-09-01,66.15
104109,26043,2011-10-01,26.0
104110,26043,2011-11-01,17.65
104111,26043,2011-12-01,23.05
104112,26043,2012-01-01,18.65
104113,26043,2012-02-01,14.45
104114,26043,2012-03-01,25.55
104115,26043,2012-04-01,27.15
104116,26043,2012-05-01,59.9
104117,26043,2012-06-01,39.35
104118,26043,2012-07-01,76.0
104119,26043,2012-08-01,19.05
104120,26043,2012-09-01,38.6
104121,26043,2012-10-01,69.9
104122,26043,2012-11-01,30.96666666666667
104123,26043,2012-12-01,22.65
104124,26043,2013-01-01,18.1
104125,26043,2013-02-01,22.65
104126,26043,2013-03-01,34.05
104127,26043,2013-04-01,67.1
104128,26043,2013-05-01,69.9
104129,26043,2013-06-01,104.25
104130,26043,2013-07-01,52.9
104131,26043,2013-08-01,83.93333333333334
104132,26043,2013-09-01,52.86666666666667
104133,26043,2013-10-01,57.56666666666666
104134,26043,2013-11-01,47.0
104135,26043,2013-12-01,19.3
104136,26043,2014-01-01,22.0
104137,26043,2014-02-01,21.8
104138,26043,2014-03-01,15.4
104139,26043,2014-04-01,62.75
104140,26043,2014-05-01,61.6
104141,26043,2014-06-01,85.26666666666667
104142,26043,2014-07-01,33.75
104143,26043,2014-08-01,77.525
104144,26043,2014-09-01,157.375
104145,26043,2014-10-01,74.60000000000001
104146,26043,2014-11-01,47.3
104147,26043,2014-12-01,32.5
104148,26043,2015-01-01,9.35
104149,26043,2015-02-01,3.7
104150,26043,2015-03-01,12.9
104151,26043,2015-04-01,66.0
104152,26043,2015-05-01,122.8
104153,26043,2015-06-01,84.56666666666666
104154,26043,2015-07-01,54.2
104155,26043,2015-08-01,73.60000000000001
104156,26043,2015-09-01,71.16666666666667
104157,26043,2015-10-01,50.1
104158,26043,2015-11-01,53.0
104159,26043,2015-12-01,74.15
104160,26043,2016-01-01,10.5
104161,26043,2016-02-01,10.45
104162,26043,2016-03-01,57.15
104163,26043,2016-04-01,47.25
104164,26043,2016-05-01,53.4
104165,26043,2016-06-01,93.93333333333334
104166,26043,2016-07-01,45.15
104167,26043,2016-08-01,65.46666666666667
104168,26043,2016-09-01,79.0
104169,26043,2016-10-01,95.95
104170,26043,2016-11-01,33.45
104171,26043,2016-12-01,28.950000000000003
104172,26043,2017-01-01,26.9
104173,26043,2017-02-01,22.8
104174,26043,2017-03-01,19.3
104175,26043,2017-04-01,139.89999999999998
104176,26043,2017-05-01,115.25
104177,26043,2017-06-01,122.1
104178,26043,2017-07-01,89.4
104179,26043,2017-08-01,87.3
104180,26043,2017-09-01,61.6
104181,26043,2017-10-01,46.35
104182,26043,2017-11-01,22.05
104183,26043,2017-12-01,29.25
104184,26043,2018-01-01,20.4
104185,26043,2018-02-01,21.15
104186,26043,2018-03-01,12.85
104187,26043,2018-04-01,29.7
104188,26043,2018-05-01,38.85
104189,26043,2018-06-01,123.3
104190,26043,2018-07-01,53.66666666666666
104191,26043,2018-08-01,114.2
104192,26043,2018-09-01,94.7
104193,26043,2018-10-01,145.35000000000002
104194,26043,2018-11-01,39.9
104195,26043,2018-12-01,17.599999999999998
104196,26043,2019-01-01,20.45
104197,26043,2019-02-01,77.0
104198,26043,2019-03-01,14.75
104199,26043,2019-04-01,59.8
104200,26043,2019-05-01,111.45
104201,26043,2019-06-01,28.6
104202,26043,2019-07-01,80.3
104203,26043,2019-08-01,52.6
104204,26043,2019-09-01,118.9
104205,26043,2019-10-01,71.69999999999999
104206,26043,2019-11-01,21.05
104207,26043,2019-12-01,73.44999999999999
104208,26043,2020-01-01,27.5
104209,26043,2020-02-01,7.399999999999999
104210,26043,2020-03-01,59.5
104211,26043,2020-04-01,57.55
104212,26043,2020-05-01,47.05
104213,26043,2020-06-01,105.6
104214,26043,2020-07-01,159.85
104215,26043,2020-08-01,59.85
104216,26043,2020-09-01,86.0
104217,26043,2020-10-01,44.55
104218,26043,2020-11-01,42.5
104219,26043,2020-12-01,9.7
104220,26043,2021-01-01,6.7
104221,26043,2021-02-01,16.099999999999998
104222,26043,2021-03-01,27.4
104223,26043,2021-04-01,58.43333333333334
104224,26043,2021-05-01,27.2
104225,26043,2021-06-01,102.83333333333331
104226,26043,2021-07-01,50.63333333333333
104227,26043,2021-08-01,46.6
104228,26043,2021-09-01,61.2
104229,26043,2021-10-01,25.766666666666666
104230,26043,2021-11-01,18.566666666666663
104231,26043,2021-12-01,54.23333333333334
104232,26043,2022-01-01,13.966666666666669
104233,26043,2022-02-01,12.533333333333331
104234,26043,2022-03-01,57.36666666666667
104235,26043,2022-04-01,61.96666666666667
104236,26043,2022-05-01,76.66666666666667
104237,26043,2022-06-01,83.03333333333333
104238,26043,2022-07-01,55.3
104239,26043,2022-08-01,85.73333333333333
104240,26043,2022-09-01,20.53333333333333
104241,26043,2022-10-01,19.466666666666665
104242,26043,2022-11-01,60.1
104243,26043,2022-12-01,29.46666666666667
104244,26043,2023-01-01,30.1
104245,26043,2023-02-01,39.63333333333333
104246,26043,2023-03-01,45.13333333333333
104247,26043,2023-04-01,77.2
104248,26043,2023-05-01,35.166666666666664
104249,26043,2023-06-01,22.933333333333334
104250,26043,2023-07-01,103.06666666666666
104251,26043,2023-08-01,49.86666666666667
104252,26043,2023-09-01,28.0
104253,26043,2023-10-01,53.63333333333333
104254,26043,2023-11-01,9.933333333333332
104255,26043,2023-12-01,14.2
104256,26045,2000-01-01,43.05
104257,26045,2000-02-01,43.125
104258,26045,2000-03-01,29.8
104259,26045,2000-04-01,88.4
104260,26045,2000-05-01,180.8333333333333
104261,26045,2000-06-01,84.36666666666666
104262,26045,2000-07-01,102.66666666666669
104263,26045,2000-08-01,97.26666666666668
104264,26045,2000-09-01,82.16666666666667
104265,26045,2000-10-01,55.95
104266,26045,2000-11-01,71.05
104267,26045,2000-12-01,89.5
104268,26045,2001-01-01,17.475
104269,26045,2001-02-01,78.65
104270,26045,2001-03-01,13.6
104271,26045,2001-04-01,84.325
104272,26045,2001-05-01,142.475
104273,26045,2001-06-01,91.03333333333336
104274,26045,2001-07-01,36.575
104275,26045,2001-08-01,58.675
104276,26045,2001-09-01,104.6
104277,26045,2001-10-01,163.925
104278,26045,2001-11-01,65.775
104279,26045,2001-12-01,45.975
104280,26045,2002-01-01,43.275
104281,26045,2002-02-01,47.6
104282,26045,2002-03-01,52.86666666666667
104283,26045,2002-04-01,71.825
104284,26045,2002-05-01,114.175
104285,26045,2002-06-01,44.125
104286,26045,2002-07-01,86.275
104287,26045,2002-08-01,51.7
104288,26045,2002-09-01,18.0
104289,26045,2002-10-01,48.66666666666666
104290,26045,2002-11-01,47.1
104291,26045,2002-12-01,31.666666666666668
104292,26045,2003-01-01,22.1
104293,26045,2003-02-01,41.7
104294,26045,2003-03-01,59.1
104295,26045,2003-04-01,102.4
104296,26045,2003-05-01,101.45
104297,26045,2003-06-01,55.5
104298,26045,2003-07-01,49.8
104299,26045,2003-08-01,96.0
104300,26045,2003-09-01,72.9
104301,26045,2003-10-01,63.85
104302,26045,2003-11-01,144.1
104303,26045,2003-12-01,44.7
104304,26045,2004-01-01,42.2
104305,26045,2004-02-01,17.0
104306,26045,2004-03-01,87.19999999999999
104307,26045,2004-04-01,15.6
104308,26045,2004-05-01,276.15
104309,26045,2004-06-01,84.86666666666666
104310,26045,2004-07-01,125.63333333333333
104311,26045,2004-08-01,50.6
104312,26045,2004-09-01,29.05
104313,26045,2004-10-01,67.15
104314,26045,2004-11-01,86.5
104315,26045,2004-12-01,63.6
104316,26045,2005-01-01,109.75
104317,26045,2005-02-01,69.05
104318,26045,2005-03-01,27.05
104319,26045,2005-04-01,19.950000000000003
104320,26045,2005-05-01,40.05
104321,26045,2005-06-01,76.05000000000001
104322,26045,2005-07-01,74.3
104323,26045,2005-08-01,12.85
104324,26045,2005-09-01,67.5
104325,26045,2005-10-01,
104326,26045,2005-11-01,80.2
104327,26045,2005-12-01,51.6
104328,26045,2006-01-01,110.7
104329,26045,2006-02-01,
104330,26045,2006-03-01,
104331,26045,2006-04-01,54.8
104332,26045,2006-05-01,149.0
104333,26045,2006-06-01,76.1
104334,26045,2006-07-01,72.9
104335,26045,2006-08-01,79.7
104336,26045,2006-09-01,149.9
104337,26045,2006-10-01,106.9
104338,26045,2006-11-01,90.3
104339,26045,2006-12-01,68.43333333333332
104340,26045,2007-01-01,76.94999999999999
104341,26045,2007-02-01,21.0
104342,26045,2007-03-01,66.5
104343,26045,2007-04-01,103.5
104344,26045,2007-05-01,102.7
104345,26045,2007-06-01,73.0
104346,26045,2007-07-01,17.7
104347,26045,2007-08-01,165.4
104348,26045,2007-09-01,50.6
104349,26045,2007-10-01,100.3
104350,26045,2007-11-01,
104351,26045,2007-12-01,106.0
104352,26045,2008-01-01,85.3
104353,26045,2008-02-01,72.9
104354,26045,2008-03-01,38.25
104355,26045,2008-04-01,
104356,26045,2008-05-01,34.96666666666667
104357,26045,2008-06-01,150.43333333333334
104358,26045,2008-07-01,112.63333333333333
104359,26045,2008-08-01,25.44
104360,26045,2008-09-01,235.53333333333333
104361,26045,2008-10-01,55.8
104362,26045,2008-11-01,35.875
104363,26045,2008-12-01,98.0
104364,26045,2009-01-01,39.2
104365,26045,2009-02-01,61.85
104366,26045,2009-03-01,88.0
104367,26045,2009-04-01,167.0
104368,26045,2009-05-01,83.26
104369,26045,2009-06-01,110.0
104370,26045,2009-07-01,38.78
104371,26045,2009-08-01,155.9
104372,26045,2009-09-01,22.92
104373,26045,2009-10-01,114.15
104374,26045,2009-11-01,26.65
104375,26045,2009-12-01,48.4
104376,26045,2010-01-01,20.466666666666665
104377,26045,2010-02-01,47.53333333333333
104378,26045,2010-03-01,22.066666666666663
104379,26045,2010-04-01,56.0
104380,26045,2010-05-01,104.86
104381,26045,2010-06-01,114.58333333333331
104382,26045,2010-07-01,57.825
104383,26045,2010-08-01,31.675
104384,26045,2010-09-01,111.1
104385,26045,2010-10-01,65.2
104386,26045,2010-11-01,51.7
104387,26045,2010-12-01,31.433333333333334
104388,26045,2011-01-01,39.36666666666667
104389,26045,2011-02-01,66.16666666666667
104390,26045,2011-03-01,77.7
104391,26045,2011-04-01,136.625
104392,26045,2011-05-01,178.13333333333333
104393,26045,2011-06-01,54.23333333333333
104394,26045,2011-07-01,216.3
104395,26045,2011-08-01,86.4625
104396,26045,2011-09-01,51.2625
104397,26045,2011-10-01,90.08888888888887
104398,26045,2011-11-01,78.41666666666667
104399,26045,2011-12-01,55.525
104400,26045,2012-01-01,57.175
104401,26045,2012-02-01,53.2
104402,26045,2012-03-01,77.9
104403,26045,2012-04-01,62.720000000000006
104404,26045,2012-05-01,75.14999999999999
104405,26045,2012-06-01,50.45
104406,26045,2012-07-01,58.9
104407,26045,2012-08-01,74.65714285714286
104408,26045,2012-09-01,70.47999999999999
104409,26045,2012-10-01,118.05714285714284
104410,26045,2012-11-01,11.22
104411,26045,2012-12-01,51.125
104412,26045,2013-01-01,91.54
104413,26045,2013-02-01,46.4
104414,26045,2013-03-01,24.766666666666666
104415,26045,2013-04-01,185.7
104416,26045,2013-05-01,102.375
104417,26045,2013-06-01,145.2
104418,26045,2013-07-01,65.875
104419,26045,2013-08-01,118.11666666666667
104420,26045,2013-09-01,30.2
104421,26045,2013-10-01,97.84285714285714
104422,26045,2013-11-01,76.71666666666665
104423,26045,2013-12-01,55.44000000000001
104424,26045,2014-01-01,73.76666666666667
104425,26045,2014-02-01,44.93333333333334
104426,26045,2014-03-01,40.34
104427,26045,2014-04-01,44.31428571428571
104428,26045,2014-05-01,98.01666666666668
104429,26045,2014-06-01,127.31666666666666
104430,26045,2014-07-01,99.52857142857144
104431,26045,2014-08-01,99.71428571428572
104432,26045,2014-09-01,81.87142857142858
104433,26045,2014-10-01,82.22857142857143
104434,26045,2014-11-01,65.04285714285714
104435,26045,2014-12-01,33.0
104436,26045,2015-01-01,31.683333333333334
104437,26045,2015-02-01,23.44
104438,26045,2015-03-01,18.316666666666663
104439,26045,2015-04-01,38.016666666666666
104440,26045,2015-05-01,99.08333333333331
104441,26045,2015-06-01,216.3166666666667
104442,26045,2015-07-01,83.41666666666667
104443,26045,2015-08-01,175.45000000000002
104444,26045,2015-09-01,78.44
104445,26045,2015-10-01,47.583333333333336
104446,26045,2015-11-01,62.833333333333336
104447,26045,2015-12-01,67.45
104448,26045,2016-01-01,34.45
104449,26045,2016-02-01,41.98
104450,26045,2016-03-01,103.85
104451,26045,2016-04-01,91.26666666666668
104452,26045,2016-05-01,85.67999999999999
104453,26045,2016-06-01,18.1
104454,26045,2016-07-01,77.88333333333334
104455,26045,2016-08-01,206.11666666666667
104456,26045,2016-09-01,102.26666666666668
104457,26045,2016-10-01,87.48333333333333
104458,26045,2016-11-01,67.2
104459,26045,2016-12-01,46.84
104460,26045,2017-01-01,92.03333333333336
104461,26045,2017-02-01,44.11666666666667
104462,26045,2017-03-01,111.18
104463,26045,2017-04-01,116.2
104464,26045,2017-05-01,76.825
104465,26045,2017-06-01,83.24285714285715
104466,26045,2017-07-01,72.74
104467,26045,2017-08-01,63.083333333333336
104468,26045,2017-09-01,26.05
104469,26045,2017-10-01,244.3
104470,26045,2017-11-01,91.81428571428572
104471,26045,2017-12-01,33.739999999999995
104472,26045,2018-01-01,44.68333333333334
104473,26045,2018-02-01,120.5
104474,26045,2018-03-01,35.46
104475,26045,2018-04-01,80.26
104476,26045,2018-05-01,160.78
104477,26045,2018-06-01,63.32000000000001
104478,26045,2018-07-01,30.46666666666667
104479,26045,2018-08-01,101.48333333333332
104480,26045,2018-09-01,90.28
104481,26045,2018-10-01,134.68571428571428
104482,26045,2018-11-01,57.82000000000001
104483,26045,2018-12-01,33.739999999999995
104484,26045,2019-01-01,62.75
104485,26045,2019-02-01,57.74
104486,26045,2019-03-01,53.9
104487,26045,2019-04-01,75.17999999999999
104488,26045,2019-05-01,118.4
104489,26045,2019-06-01,205.575
104490,26045,2019-07-01,60.67999999999999
104491,26045,2019-08-01,46.275
104492,26045,2019-09-01,103.84
104493,26045,2019-10-01,155.36666666666667
104494,26045,2019-11-01,64.625
104495,26045,2019-12-01,85.53333333333335
104496,26045,2020-01-01,96.8
104497,26045,2020-02-01,33.85
104498,26045,2020-03-01,75.76
104499,26045,2020-04-01,73.12
104500,26045,2020-05-01,143.54999999999998
104501,26045,2020-06-01,107.52
104502,26045,2020-07-01,65.4
104503,26045,2020-08-01,90.92
104504,26045,2020-09-01,109.86
104505,26045,2020-10-01,92.45
104506,26045,2020-11-01,46.225
104507,26045,2020-12-01,50.4
104508,26045,2021-01-01,36.86
104509,26045,2021-02-01,33.525
104510,26045,2021-03-01,49.760000000000005
104511,26045,2021-04-01,42.525
104512,26045,2021-05-01,42.9
104513,26045,2021-06-01,204.1
104514,26045,2021-07-01,88.96000000000001
104515,26045,2021-08-01,114.94285714285716
104516,26045,2021-09-01,99.075
104517,26045,2021-10-01,135.0
104518,26045,2021-11-01,36.8
104519,26045,2021-12-01,58.2
104520,26045,2022-01-01,17.0
104521,26045,2022-02-01,79.7
104522,26045,2022-03-01,69.4
104523,26045,2022-04-01,97.1
104524,26045,2022-05-01,105.35
104525,26045,2022-06-01,55.73333333333333
104526,26045,2022-07-01,72.6
104527,26045,2022-08-01,115.18333333333334
104528,26045,2022-09-01,66.24
104529,26045,2022-10-01,61.38
104530,26045,2022-11-01,35.78
104531,26045,2022-12-01,30.95
104532,26045,2023-01-01,50.18
104533,26045,2023-02-01,81.74
104534,26045,2023-03-01,81.475
104535,26045,2023-04-01,126.82
104536,26045,2023-05-01,33.32
104537,26045,2023-06-01,19.96
104538,26045,2023-07-01,161.18
104539,26045,2023-08-01,116.18333333333334
104540,26045,2023-09-01,40.725
104541,26045,2023-10-01,152.3
104542,26045,2023-11-01,50.24
104543,26045,2023-12-01,54.17999999999999
104544,26047,2000-01-01,50.13333333333333
104545,26047,2000-02-01,45.56666666666666
104546,26047,2000-03-01,44.26666666666667
104547,26047,2000-04-01,33.1
104548,26047,2000-05-01,49.73333333333333
104549,26047,2000-06-01,57.06666666666666
104550,26047,2000-07-01,39.26666666666667
104551,26047,2000-08-01,66.93333333333334
104552,26047,2000-09-01,67.13333333333334
104553,26047,2000-10-01,28.433333333333334
104554,26047,2000-11-01,84.83333333333333
104555,26047,2000-12-01,48.73333333333334
104556,26047,2001-01-01,44.26666666666667
104557,26047,2001-02-01,55.93333333333334
104558,26047,2001-03-01,12.833333333333334
104559,26047,2001-04-01,48.23333333333333
104560,26047,2001-05-01,113.3
104561,26047,2001-06-01,73.10000000000001
104562,26047,2001-07-01,41.56666666666667
104563,26047,2001-08-01,103.8
104564,26047,2001-09-01,126.96666666666664
104565,26047,2001-10-01,153.63333333333333
104566,26047,2001-11-01,68.43333333333334
104567,26047,2001-12-01,93.5
104568,26047,2002-01-01,24.875
104569,26047,2002-02-01,46.575
104570,26047,2002-03-01,72.625
104571,26047,2002-04-01,69.56666666666666
104572,26047,2002-05-01,134.925
104573,26047,2002-06-01,98.95
104574,26047,2002-07-01,80.13333333333333
104575,26047,2002-08-01,150.8
104576,26047,2002-09-01,43.86666666666667
104577,26047,2002-10-01,106.03333333333336
104578,26047,2002-11-01,22.8
104579,26047,2002-12-01,22.03333333333333
104580,26047,2003-01-01,22.075
104581,26047,2003-02-01,32.375
104582,26047,2003-03-01,47.825
104583,26047,2003-04-01,82.26666666666667
104584,26047,2003-05-01,62.27499999999999
104585,26047,2003-06-01,49.833333333333336
104586,26047,2003-07-01,135.36666666666667
104587,26047,2003-08-01,75.7
104588,26047,2003-09-01,87.0
104589,26047,2003-10-01,86.15
104590,26047,2003-11-01,114.325
104591,26047,2003-12-01,43.36666666666667
104592,26047,2004-01-01,62.4
104593,26047,2004-02-01,42.325
104594,26047,2004-03-01,73.025
104595,26047,2004-04-01,55.75
104596,26047,2004-05-01,119.675
104597,26047,2004-06-01,54.625
104598,26047,2004-07-01,55.025
104599,26047,2004-08-01,88.96666666666665
