,row_no,FIPS,date,rainfall,county_name
591,591,26005,2001-04-01,49.6,Allegan
592,592,26005,2001-05-01,177.65,Allegan
593,593,26005,2001-06-01,102.7,Allegan
594,594,26005,2001-07-01,53.3,Allegan
595,595,26005,2001-08-01,113.75,Allegan
596,596,26005,2001-09-01,110.3,Allegan
597,597,26005,2001-10-01,191.75,Allegan
598,598,26005,2001-11-01,38.15,Allegan
599,599,26005,2001-12-01,91.2,Allegan
600,600,26005,2002-01-01,43.55,Allegan
601,601,26005,2002-02-01,61.9,Allegan
602,602,26005,2002-03-01,90.75,Allegan
603,603,26005,2002-04-01,83.1,Allegan
604,604,26005,2002-05-01,96.05,Allegan
605,605,26005,2002-06-01,51.45,Allegan
606,606,26005,2002-07-01,63.75,Allegan
607,607,26005,2002-08-01,93.0,Allegan
608,608,26005,2002-09-01,24.5,Allegan
609,609,26005,2002-10-01,67.44999999999999,Allegan
610,610,26005,2002-11-01,82.30000000000001,Allegan
611,611,26005,2002-12-01,51.25,Allegan
612,612,26005,2003-01-01,58.35,Allegan
613,613,26005,2003-02-01,37.85,Allegan
614,614,26005,2003-03-01,40.150000000000006,Allegan
615,615,26005,2003-04-01,85.15,Allegan
616,616,26005,2003-05-01,120.95,Allegan
617,617,26005,2003-06-01,29.8,Allegan
618,618,26005,2003-07-01,66.2,Allegan
619,619,26005,2003-08-01,49.15,Allegan
620,620,26005,2003-09-01,74.45,Allegan
621,621,26005,2003-10-01,61.4,Allegan
622,622,26005,2003-11-01,176.65,Allegan
623,623,26005,2003-12-01,43.1,Allegan
624,624,26005,2004-01-01,70.25,Allegan
625,625,26005,2004-02-01,30.7,Allegan
626,626,26005,2004-03-01,95.95,Allegan
627,627,26005,2004-04-01,40.6,Allegan
628,628,26005,2004-05-01,195.3,Allegan
629,629,26005,2004-06-01,69.65,Allegan
630,630,26005,2004-07-01,86.45,Allegan
631,631,26005,2004-08-01,106.65,Allegan
632,632,26005,2004-09-01,13.1,Allegan
633,633,26005,2004-10-01,83.3,Allegan
634,634,26005,2004-11-01,103.35,Allegan
635,635,26005,2004-12-01,70.55000000000001,Allegan
636,636,26005,2005-01-01,123.8,Allegan
637,637,26005,2005-02-01,62.2,Allegan
638,638,26005,2005-03-01,72.15,Allegan
639,639,26005,2005-04-01,19.45,Allegan
640,640,26005,2005-05-01,49.1,Allegan
641,641,26005,2005-06-01,49.35,Allegan
642,642,26005,2005-07-01,100.45,Allegan
643,643,26005,2005-08-01,40.05,Allegan
644,644,26005,2005-09-01,70.9,Allegan
645,645,26005,2005-10-01,8.8,Allegan
646,646,26005,2005-11-01,105.75,Allegan
647,647,26005,2005-12-01,87.9,Allegan
648,648,26005,2006-01-01,99.6,Allegan
649,649,26005,2006-02-01,41.65,Allegan
650,650,26005,2006-03-01,85.25,Allegan
651,651,26005,2006-04-01,60.65,Allegan
652,652,26005,2006-05-01,155.6,Allegan
653,653,26005,2006-06-01,41.15,Allegan
654,654,26005,2006-07-01,125.0,Allegan
655,655,26005,2006-08-01,98.55,Allegan
656,656,26005,2006-09-01,100.65,Allegan
657,657,26005,2006-10-01,123.13333333333333,Allegan
658,658,26005,2006-11-01,56.65,Allegan
659,659,26005,2006-12-01,103.05,Allegan
660,660,26005,2007-01-01,70.2,Allegan
661,661,26005,2007-02-01,86.43333333333334,Allegan
662,662,26005,2007-03-01,93.06666666666666,Allegan
663,663,26005,2007-04-01,112.73333333333332,Allegan
664,664,26005,2007-05-01,61.133333333333326,Allegan
665,665,26005,2007-06-01,26.75,Allegan
666,666,26005,2007-07-01,31.65,Allegan
667,667,26005,2007-08-01,148.25,Allegan
668,668,26005,2007-09-01,22.3,Allegan
669,669,26005,2007-10-01,100.0,Allegan
670,670,26005,2007-11-01,37.4,Allegan
671,671,26005,2007-12-01,53.9,Allegan
672,672,26005,2008-01-01,88.2,Allegan
673,673,26005,2008-02-01,72.9,Allegan
674,674,26005,2008-03-01,56.2,Allegan
675,675,26005,2008-04-01,82.55,Allegan
676,676,26005,2008-05-01,67.85,Allegan
677,677,26005,2008-06-01,171.75,Allegan
678,678,26005,2008-07-01,69.0,Allegan
679,679,26005,2008-08-01,34.88333333333333,Allegan
680,680,26005,2008-09-01,264.46666666666664,Allegan
681,681,26005,2008-10-01,110.24,Allegan
682,682,26005,2008-11-01,87.7,Allegan
683,683,26005,2008-12-01,140.3,Allegan
684,684,26005,2009-01-01,28.7,Allegan
685,685,26005,2009-02-01,72.16666666666667,Allegan
686,686,26005,2009-03-01,73.45,Allegan
687,687,26005,2009-04-01,141.46666666666667,Allegan
688,688,26005,2009-05-01,86.51666666666667,Allegan
689,689,26005,2009-06-01,195.1,Allegan
690,690,26005,2009-07-01,43.93333333333334,Allegan
691,691,26005,2009-08-01,187.1,Allegan
692,692,26005,2009-09-01,33.81666666666667,Allegan
693,693,26005,2009-10-01,254.32,Allegan
694,694,26005,2009-11-01,38.08,Allegan
695,695,26005,2009-12-01,64.10000000000001,Allegan
696,696,26005,2010-01-01,31.133333333333336,Allegan
697,697,26005,2010-02-01,36.35,Allegan
698,698,26005,2010-03-01,23.53333333333333,Allegan
699,699,26005,2010-04-01,76.2,Allegan
700,700,26005,2010-05-01,113.45,Allegan
701,701,26005,2010-06-01,262.6,Allegan
702,702,26005,2010-07-01,183.2,Allegan
703,703,26005,2010-08-01,41.16666666666666,Allegan
704,704,26005,2010-09-01,81.35,Allegan
705,705,26005,2010-10-01,41.23333333333333,Allegan
706,706,26005,2010-11-01,56.375,Allegan
707,707,26005,2010-12-01,35.666666666666664,Allegan
708,708,26005,2011-01-01,34.05,Allegan
709,709,26005,2011-02-01,58.85,Allegan
710,710,26005,2011-03-01,81.60000000000001,Allegan
711,711,26005,2011-04-01,178.95,Allegan
712,712,26005,2011-05-01,167.35000000000002,Allegan
713,713,26005,2011-06-01,75.85,Allegan
714,714,26005,2011-07-01,134.95,Allegan
715,715,26005,2011-08-01,52.9,Allegan
716,716,26005,2011-09-01,81.83333333333333,Allegan
717,717,26005,2011-10-01,76.25,Allegan
718,718,26005,2011-11-01,75.2,Allegan
719,719,26005,2011-12-01,55.5,Allegan
720,720,26005,2012-01-01,72.96666666666665,Allegan
721,721,26005,2012-02-01,46.95,Allegan
722,722,26005,2012-03-01,57.6,Allegan
723,723,26005,2012-04-01,70.94999999999999,Allegan
724,724,26005,2012-05-01,71.63333333333334,Allegan
725,725,26005,2012-06-01,23.1,Allegan
726,726,26005,2012-07-01,63.45,Allegan
727,727,26005,2012-08-01,66.0,Allegan
728,728,26005,2012-09-01,71.25,Allegan
729,729,26005,2012-10-01,193.0,Allegan
730,730,26005,2012-11-01,15.8,Allegan
731,731,26005,2012-12-01,64.7,Allegan
732,732,26005,2013-01-01,85.35,Allegan
733,733,26005,2013-02-01,69.5,Allegan
734,734,26005,2013-03-01,23.9,Allegan
735,735,26005,2013-04-01,239.95,Allegan
736,736,26005,2013-05-01,91.2,Allegan
737,737,26005,2013-06-01,148.33333333333334,Allegan
738,738,26005,2013-07-01,53.35,Allegan
739,739,26005,2013-08-01,65.16666666666667,Allegan
740,740,26005,2013-09-01,28.46666666666667,Allegan
741,741,26005,2013-10-01,114.6,Allegan
742,742,26005,2013-11-01,115.46,Allegan
743,743,26005,2013-12-01,47.9,Allegan
744,744,26005,2014-01-01,91.96666666666664,Allegan
745,745,26005,2014-02-01,57.35,Allegan
746,746,26005,2014-03-01,33.660000000000004,Allegan
747,747,26005,2014-04-01,55.66666666666666,Allegan
748,748,26005,2014-05-01,61.26666666666667,Allegan
749,749,26005,2014-06-01,92.22,Allegan
750,750,26005,2014-07-01,78.84,Allegan
751,751,26005,2014-08-01,124.46666666666664,Allegan
752,752,26005,2014-09-01,104.05,Allegan
753,753,26005,2014-10-01,119.82,Allegan
754,754,26005,2014-11-01,96.18,Allegan
755,755,26005,2014-12-01,35.65,Allegan
756,756,26005,2015-01-01,32.300000000000004,Allegan
757,757,26005,2015-02-01,36.025,Allegan
758,758,26005,2015-03-01,16.625,Allegan
759,759,26005,2015-04-01,99.05,Allegan
760,760,26005,2015-05-01,109.525,Allegan
761,761,26005,2015-06-01,144.34285714285716,Allegan
762,762,26005,2015-07-01,67.05555555555556,Allegan
763,763,26005,2015-08-01,71.7375,Allegan
764,764,26005,2015-09-01,44.355555555555554,Allegan
765,765,26005,2015-10-01,56.22857142857144,Allegan
766,766,26005,2015-11-01,78.88333333333334,Allegan
767,767,26005,2015-12-01,92.16,Allegan
768,768,26005,2016-01-01,48.6,Allegan
769,769,26005,2016-02-01,79.4,Allegan
770,770,26005,2016-03-01,100.93333333333334,Allegan
771,771,26005,2016-04-01,86.13333333333334,Allegan
772,772,26005,2016-05-01,78.58888888888889,Allegan
773,773,26005,2016-06-01,61.3625,Allegan
774,774,26005,2016-07-01,91.92857142857144,Allegan
775,775,26005,2016-08-01,187.7142857142857,Allegan
776,776,26005,2016-09-01,56.02222222222222,Allegan
777,777,26005,2016-10-01,93.34444444444443,Allegan
778,778,26005,2016-11-01,86.80000000000001,Allegan
779,779,26005,2016-12-01,76.68571428571428,Allegan
780,780,26005,2017-01-01,92.96,Allegan
781,781,26005,2017-02-01,38.28,Allegan
782,782,26005,2017-03-01,107.16666666666669,Allegan
783,783,26005,2017-04-01,115.67777777777776,Allegan
784,784,26005,2017-05-01,68.61111111111111,Allegan
785,785,26005,2017-06-01,87.38749999999999,Allegan
786,786,26005,2017-07-01,75.41428571428571,Allegan
787,787,26005,2017-08-01,76.51428571428572,Allegan
788,788,26005,2017-09-01,16.316666666666666,Allegan
789,789,26005,2017-10-01,271.54285714285714,Allegan
790,790,26005,2017-11-01,78.66666666666667,Allegan
791,791,26005,2017-12-01,44.8,Allegan
792,792,26005,2018-01-01,48.475,Allegan
793,793,26005,2018-02-01,121.55,Allegan
794,794,26005,2018-03-01,25.633333333333336,Allegan
795,795,26005,2018-04-01,68.96000000000001,Allegan
796,796,26005,2018-05-01,183.6,Allegan
797,797,26005,2018-06-01,101.12857142857142,Allegan
798,798,26005,2018-07-01,66.625,Allegan
799,799,26005,2018-08-01,156.41666666666666,Allegan
800,800,26005,2018-09-01,66.46,Allegan
801,801,26005,2018-10-01,166.07999999999998,Allegan
802,802,26005,2018-11-01,69.14999999999999,Allegan
803,803,26005,2018-12-01,37.48,Allegan
804,804,26005,2019-01-01,60.96666666666667,Allegan
805,805,26005,2019-02-01,66.95714285714286,Allegan
806,806,26005,2019-03-01,54.08571428571429,Allegan
807,807,26005,2019-04-01,101.02857142857144,Allegan
808,808,26005,2019-05-01,155.35714285714286,Allegan
809,809,26005,2019-06-01,138.63333333333333,Allegan
810,810,26005,2019-07-01,64.25,Allegan
811,811,26005,2019-08-01,64.95,Allegan
812,812,26005,2019-09-01,189.575,Allegan
813,813,26005,2019-10-01,135.3,Allegan
814,814,26005,2019-11-01,57.81428571428571,Allegan
815,815,26005,2019-12-01,77.01666666666667,Allegan
816,816,26005,2020-01-01,84.7,Allegan
817,817,26005,2020-02-01,34.583333333333336,Allegan
818,818,26005,2020-03-01,78.0,Allegan
819,819,26005,2020-04-01,90.0,Allegan
820,820,26005,2020-05-01,125.02,Allegan
821,821,26005,2020-06-01,102.02,Allegan
822,822,26005,2020-07-01,58.720000000000006,Allegan
823,823,26005,2020-08-01,98.58,Allegan
824,824,26005,2020-09-01,77.33,Allegan
825,825,26005,2020-10-01,110.375,Allegan
826,826,26005,2020-11-01,47.425,Allegan
827,827,26005,2020-12-01,71.21428571428571,Allegan
828,828,26005,2021-01-01,41.642857142857146,Allegan
829,829,26005,2021-02-01,42.557142857142864,Allegan
830,830,26005,2021-03-01,39.957142857142856,Allegan
831,831,26005,2021-04-01,38.4,Allegan
832,832,26005,2021-05-01,45.4125,Allegan
833,833,26005,2021-06-01,227.4888888888889,Allegan
834,834,26005,2021-07-01,57.6,Allegan
835,835,26005,2021-08-01,75.425,Allegan
836,836,26005,2021-09-01,47.3125,Allegan
837,837,26005,2021-10-01,136.5857142857143,Allegan
838,838,26005,2021-11-01,59.71428571428572,Allegan
839,839,26005,2021-12-01,53.42,Allegan
840,840,26005,2022-01-01,41.04,Allegan
841,841,26005,2022-02-01,96.0,Allegan
842,842,26005,2022-03-01,84.71666666666667,Allegan
843,843,26005,2022-04-01,114.96,Allegan
844,844,26005,2022-05-01,108.4,Allegan
845,845,26005,2022-06-01,58.81428571428571,Allegan
846,846,26005,2022-07-01,107.3875,Allegan
847,847,26005,2022-08-01,86.525,Allegan
848,848,26005,2022-09-01,59.057142857142864,Allegan
849,849,26005,2022-10-01,118.4,Allegan
850,850,26005,2022-11-01,56.98,Allegan
851,851,26005,2022-12-01,52.95,Allegan
852,852,26005,2023-01-01,81.825,Allegan
853,853,26005,2023-02-01,107.3,Allegan
854,854,26005,2023-03-01,113.16,Allegan
855,855,26005,2023-04-01,105.95,Allegan
856,856,26005,2023-05-01,29.65,Allegan
857,857,26005,2023-06-01,28.2375,Allegan
858,858,26005,2023-07-01,133.6875,Allegan
859,859,26005,2023-08-01,80.7125,Allegan
860,860,26005,2023-09-01,56.85714285714285,Allegan
861,861,26005,2023-10-01,157.8857142857143,Allegan
862,862,26005,2023-11-01,52.371428571428574,Allegan
863,863,26005,2023-12-01,66.13333333333334,Allegan
864,864,26007,2000-01-01,42.43333333333333,Alpena
865,865,26007,2000-02-01,53.16666666666666,Alpena
866,866,26007,2000-03-01,23.83333333333333,Alpena
867,867,26007,2000-04-01,50.333333333333336,Alpena
868,868,26007,2000-05-01,111.13333333333333,Alpena
869,869,26007,2000-06-01,73.26666666666667,Alpena
870,870,26007,2000-07-01,31.7,Alpena
871,871,26007,2000-08-01,56.3,Alpena
872,872,26007,2000-09-01,86.53333333333335,Alpena
873,873,26007,2000-10-01,24.666666666666668,Alpena
874,874,26007,2000-11-01,92.1,Alpena
875,875,26007,2000-12-01,44.66666666666666,Alpena
876,876,26007,2001-01-01,29.166666666666668,Alpena
877,877,26007,2001-02-01,44.0,Alpena
878,878,26007,2001-03-01,19.5,Alpena
879,879,26007,2001-04-01,69.36666666666667,Alpena
880,880,26007,2001-05-01,104.53333333333336,Alpena
881,881,26007,2001-06-01,68.43333333333334,Alpena
882,882,26007,2001-07-01,23.066666666666663,Alpena
883,883,26007,2001-08-01,73.16666666666667,Alpena
884,884,26007,2001-09-01,169.6,Alpena
885,885,26007,2001-10-01,89.26666666666667,Alpena
886,886,26007,2001-11-01,43.53333333333333,Alpena
887,887,26007,2001-12-01,37.333333333333336,Alpena
888,888,26007,2002-01-01,22.266666666666666,Alpena
889,889,26007,2002-02-01,74.06666666666668,Alpena
890,890,26007,2002-03-01,60.46666666666666,Alpena
891,891,26007,2002-04-01,79.8,Alpena
892,892,26007,2002-05-01,103.53333333333336,Alpena
893,893,26007,2002-06-01,79.83333333333333,Alpena
894,894,26007,2002-07-01,121.36666666666667,Alpena
895,895,26007,2002-08-01,73.76666666666667,Alpena
896,896,26007,2002-09-01,30.566666666666663,Alpena
897,897,26007,2002-10-01,63.03333333333334,Alpena
898,898,26007,2002-11-01,39.53333333333333,Alpena
899,899,26007,2002-12-01,22.266666666666666,Alpena
900,900,26007,2003-01-01,14.333333333333334,Alpena
901,901,26007,2003-02-01,16.633333333333336,Alpena
902,902,26007,2003-03-01,41.766666666666666,Alpena
903,903,26007,2003-04-01,80.43333333333334,Alpena
904,904,26007,2003-05-01,77.33333333333333,Alpena
905,905,26007,2003-06-01,60.63333333333333,Alpena
906,906,26007,2003-07-01,120.93333333333334,Alpena
907,907,26007,2003-08-01,54.833333333333336,Alpena
908,908,26007,2003-09-01,66.96666666666665,Alpena
909,909,26007,2003-10-01,36.0,Alpena
910,910,26007,2003-11-01,104.53333333333336,Alpena
911,911,26007,2003-12-01,48.8,Alpena
912,912,26007,2004-01-01,46.633333333333326,Alpena
913,913,26007,2004-02-01,33.9,Alpena
914,914,26007,2004-03-01,45.03333333333333,Alpena
915,915,26007,2004-04-01,63.5,Alpena
916,916,26007,2004-05-01,142.1,Alpena
917,917,26007,2004-06-01,50.833333333333336,Alpena
918,918,26007,2004-07-01,109.96666666666664,Alpena
919,919,26007,2004-08-01,58.03333333333333,Alpena
920,920,26007,2004-09-01,12.133333333333333,Alpena
921,921,26007,2004-10-01,76.53333333333333,Alpena
922,922,26007,2004-11-01,48.96666666666667,Alpena
923,923,26007,2004-12-01,75.7,Alpena
924,924,26007,2005-01-01,67.03333333333333,Alpena
925,925,26007,2005-02-01,32.9,Alpena
926,926,26007,2005-03-01,39.2,Alpena
927,927,26007,2005-04-01,58.26666666666667,Alpena
928,928,26007,2005-05-01,31.33333333333333,Alpena
929,929,26007,2005-06-01,58.43333333333334,Alpena
930,930,26007,2005-07-01,68.93333333333334,Alpena
931,931,26007,2005-08-01,143.1,Alpena
932,932,26007,2005-09-01,61.43333333333334,Alpena
933,933,26007,2005-10-01,22.8,Alpena
934,934,26007,2005-11-01,82.0,Alpena
935,935,26007,2005-12-01,59.6,Alpena
936,936,26007,2006-01-01,83.06666666666666,Alpena
937,937,26007,2006-02-01,58.16666666666666,Alpena
938,938,26007,2006-03-01,38.93333333333333,Alpena
939,939,26007,2006-04-01,54.7,Alpena
940,940,26007,2006-05-01,109.56666666666666,Alpena
941,941,26007,2006-06-01,65.56666666666666,Alpena
942,942,26007,2006-07-01,64.7,Alpena
943,943,26007,2006-08-01,108.76666666666668,Alpena
944,944,26007,2006-09-01,79.3,Alpena
945,945,26007,2006-10-01,106.16666666666669,Alpena
946,946,26007,2006-11-01,64.03333333333333,Alpena
947,947,26007,2006-12-01,53.93333333333334,Alpena
948,948,26007,2007-01-01,44.43333333333334,Alpena
949,949,26007,2007-02-01,14.766666666666666,Alpena
950,950,26007,2007-03-01,50.06666666666666,Alpena
951,951,26007,2007-04-01,110.5,Alpena
952,952,26007,2007-05-01,40.06666666666666,Alpena
953,953,26007,2007-06-01,74.7,Alpena
954,954,26007,2007-07-01,86.36666666666667,Alpena
955,955,26007,2007-08-01,55.46666666666667,Alpena
956,956,26007,2007-09-01,44.333333333333336,Alpena
957,957,26007,2007-10-01,87.96666666666665,Alpena
958,958,26007,2007-11-01,38.1,Alpena
959,959,26007,2007-12-01,55.333333333333336,Alpena
960,960,26007,2008-01-01,91.23333333333332,Alpena
961,961,26007,2008-02-01,42.3,Alpena
962,962,26007,2008-03-01,30.9,Alpena
963,963,26007,2008-04-01,62.3,Alpena
964,964,26007,2008-05-01,51.35,Alpena
965,965,26007,2008-06-01,113.4,Alpena
966,966,26007,2008-07-01,123.8,Alpena
967,967,26007,2008-08-01,35.8,Alpena
968,968,26007,2008-09-01,96.0,Alpena
969,969,26007,2008-10-01,40.2,Alpena
970,970,26007,2008-11-01,47.26666666666667,Alpena
971,971,26007,2008-12-01,99.5,Alpena
972,972,26007,2009-01-01,33.0,Alpena
973,973,26007,2009-02-01,65.89999999999999,Alpena
974,974,26007,2009-03-01,37.7,Alpena
975,975,26007,2009-04-01,77.66666666666667,Alpena
976,976,26007,2009-05-01,76.16666666666667,Alpena
977,977,26007,2009-06-01,74.33333333333333,Alpena
978,978,26007,2009-07-01,87.86666666666667,Alpena
979,979,26007,2009-08-01,149.6,Alpena
980,980,26007,2009-09-01,77.86666666666666,Alpena
981,981,26007,2009-10-01,116.63333333333333,Alpena
982,982,26007,2009-11-01,26.066666666666663,Alpena
983,983,26007,2009-12-01,57.36666666666667,Alpena
984,984,26007,2010-01-01,12.766666666666666,Alpena
985,985,26007,2010-02-01,19.133333333333336,Alpena
986,986,26007,2010-03-01,13.433333333333332,Alpena
987,987,26007,2010-04-01,54.86666666666667,Alpena
988,988,26007,2010-05-01,80.6,Alpena
989,989,26007,2010-06-01,140.1,Alpena
990,990,26007,2010-07-01,94.2,Alpena
991,991,26007,2010-08-01,73.96666666666667,Alpena
992,992,26007,2010-09-01,114.56666666666666,Alpena
993,993,26007,2010-10-01,37.333333333333336,Alpena
994,994,26007,2010-11-01,18.33333333333333,Alpena
995,995,26007,2010-12-01,33.06666666666667,Alpena
996,996,26007,2011-01-01,32.800000000000004,Alpena
997,997,26007,2011-02-01,16.066666666666666,Alpena
998,998,26007,2011-03-01,48.7,Alpena
999,999,26007,2011-04-01,169.46666666666667,Alpena
1000,1000,26007,2011-05-01,79.23333333333333,Alpena
1001,1001,26007,2011-06-01,112.96666666666664,Alpena
1002,1002,26007,2011-07-01,40.3,Alpena
1003,1003,26007,2011-08-01,79.63333333333334,Alpena
1004,1004,26007,2011-09-01,112.4,Alpena
1005,1005,26007,2011-10-01,126.46666666666664,Alpena
1006,1006,26007,2011-11-01,48.2,Alpena
1007,1007,26007,2011-12-01,28.1,Alpena
1008,1008,26007,2012-01-01,50.93333333333334,Alpena
1009,1009,26007,2012-02-01,33.666666666666664,Alpena
1010,1010,26007,2012-03-01,68.7,Alpena
1011,1011,26007,2012-04-01,38.63333333333333,Alpena
1012,1012,26007,2012-05-01,54.75,Alpena
1013,1013,26007,2012-06-01,91.9,Alpena
1014,1014,26007,2012-07-01,58.875,Alpena
1015,1015,26007,2012-08-01,92.3,Alpena
1016,1016,26007,2012-09-01,59.7,Alpena
1017,1017,26007,2012-10-01,125.66666666666669,Alpena
1018,1018,26007,2012-11-01,20.575,Alpena
1019,1019,26007,2012-12-01,66.725,Alpena
1020,1020,26007,2013-01-01,73.52499999999999,Alpena
1021,1021,26007,2013-02-01,43.325,Alpena
1022,1022,26007,2013-03-01,33.875,Alpena
1023,1023,26007,2013-04-01,118.575,Alpena
1024,1024,26007,2013-05-01,104.15,Alpena
1025,1025,26007,2013-06-01,66.075,Alpena
1026,1026,26007,2013-07-01,84.7,Alpena
1027,1027,26007,2013-08-01,37.725,Alpena
1028,1028,26007,2013-09-01,40.175,Alpena
1029,1029,26007,2013-10-01,89.025,Alpena
1030,1030,26007,2013-11-01,53.875,Alpena
1031,1031,26007,2013-12-01,53.45,Alpena
1032,1032,26007,2014-01-01,38.5,Alpena
1033,1033,26007,2014-02-01,27.225,Alpena
1034,1034,26007,2014-03-01,30.275,Alpena
1035,1035,26007,2014-04-01,128.775,Alpena
1036,1036,26007,2014-05-01,61.025,Alpena
1037,1037,26007,2014-06-01,34.4,Alpena
1038,1038,26007,2014-07-01,114.825,Alpena
1039,1039,26007,2014-08-01,148.775,Alpena
1040,1040,26007,2014-09-01,102.6,Alpena
1041,1041,26007,2014-10-01,80.64999999999999,Alpena
1042,1042,26007,2014-11-01,96.675,Alpena
1043,1043,26007,2014-12-01,47.3,Alpena
1044,1044,26007,2015-01-01,30.675,Alpena
1045,1045,26007,2015-02-01,16.35,Alpena
1046,1046,26007,2015-03-01,23.025,Alpena
1047,1047,26007,2015-04-01,53.425,Alpena
1048,1048,26007,2015-05-01,95.1,Alpena
1049,1049,26007,2015-06-01,63.675,Alpena
1050,1050,26007,2015-07-01,40.2,Alpena
1051,1051,26007,2015-08-01,73.875,Alpena
1052,1052,26007,2015-09-01,32.45,Alpena
1053,1053,26007,2015-10-01,53.575,Alpena
1054,1054,26007,2015-11-01,65.075,Alpena
1055,1055,26007,2015-12-01,82.825,Alpena
1056,1056,26007,2016-01-01,42.725,Alpena
1057,1057,26007,2016-02-01,63.075,Alpena
1058,1058,26007,2016-03-01,109.75,Alpena
1059,1059,26007,2016-04-01,94.95,Alpena
1060,1060,26007,2016-05-01,30.325,Alpena
1061,1061,26007,2016-06-01,32.5,Alpena
1062,1062,26007,2016-07-01,73.0,Alpena
1063,1063,26007,2016-08-01,67.7,Alpena
1064,1064,26007,2016-09-01,67.925,Alpena
1065,1065,26007,2016-10-01,68.07499999999999,Alpena
1066,1066,26007,2016-11-01,41.1,Alpena
1067,1067,26007,2016-12-01,49.325,Alpena
1068,1068,26007,2017-01-01,52.875,Alpena
1069,1069,26007,2017-02-01,63.275000000000006,Alpena
1070,1070,26007,2017-03-01,81.05,Alpena
1071,1071,26007,2017-04-01,114.625,Alpena
1072,1072,26007,2017-05-01,79.25,Alpena
1073,1073,26007,2017-06-01,143.225,Alpena
1074,1074,26007,2017-07-01,53.93333333333334,Alpena
1075,1075,26007,2017-08-01,72.39999999999999,Alpena
1076,1076,26007,2017-09-01,87.57499999999999,Alpena
